ItemID,Sentiment,Date & Time,Source,SentimentText
1759,0,2014-12-09 09:21:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","COME ON PEOPLE 20 MORE HITS http://gafferssportsblog.wordpress.com/ NEW BLOG UP TOO, I SWEAT HARD FOR THIS PIECE, PLEASE READ "
1760,1,2014-12-09 10:40:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Been a beautiful and productive day  Gonna hit the sack now. will leave you with the Quote of the day.......
1761,0,2014-12-09 10:55:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Begining my ten page paper for media law this weekend after work  blah! getting advertising quotes for the Paseo Art Festival t-shirts
1762,1,2014-12-09 11:04:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",couldn't find any sports news on AM radio or cable tv. finally got wifi connect to learn 12 hours later that Lakers won...so relieved 
1763,1,2014-12-09 11:29:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covered the basics on here, got Nfl network, espn, all my sports updates and maybe a little poker!! "
1764,1,2014-12-09 12:00:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Best quote of firefly they got boy whores how thoughtfull 
1765,0,2014-12-09 12:09:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bio is done!!! still 500 words is left of english as well as quotes and citations...and the rest of the list 
1766,0,2014-12-09 13:44:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",do a little bit rehab sports...it hurts always so much 
1767,1,2014-12-09 14:52:27 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Currently destroying Megaman 9 while watching Sportscenter. 
1768,1,2014-12-09 15:23:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Blocked the acct for one of my most hated sports teams. That felt really good. 
1769,1,2014-12-09 16:48:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Doesnt matter how old you are, farting jokes never get old! "
1770,0,2014-12-09 17:48:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bored shitless cant move sooo sore  tho sports day was brill 
1771,0,2014-12-09 18:59:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bored sports day tomorra   lol
1772,1,2014-12-09 19:58:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BeckyDMBR I've been all over the map...a bad time for quotes, fertilizer, or tainted drinking water?  "
1773,0,2014-12-09 20:13:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","damn cavs,fuck cleveland sports all together dammit i guess i'll say the famous cleveland sports fan saying now.&quot;.better luck next year&quot; "
1774,1,2014-12-09 21:43:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","braceface? i guess ppl got jokes lol tlkn to my bf, bed afterwards. g'nite. as haven would say &quot;HOLLA! WHATEVA!&quot; "
1775,1,2014-12-09 22:20:51 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Broken smile, starless sky. Grab it all, and say goodbye.   -i liked that quote. "
1776,1,2014-12-09 23:40:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bruins win; Celtics win; Sox win. Another night of Boston sports. 
1777,1,2014-12-09 23:50:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bruins,Celtics,Sox all won.We got the Trifecta. A good night in Boston Sports "
1778,1,2014-12-09 00:54:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",done with sports camp! such a fun day 
1779,1,2014-12-09 01:09:18 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dave + lynce is graduating tomarrow, thank goodness their out of here   jokes"
1780,1,2014-12-09 02:07:03 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't let 'em fool you, they got dude in them...sportscenter anchor said this about the jonas brothers  nick did good at hosting"
1781,1,2014-12-09 03:36:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Don't throw stones - The SPorts  ♫ http://blip.fm/~7s7mf
1782,0,2014-12-09 04:33:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BenDigital I hope you took some good photos of  sports day yesterday. That was our last lesson by the way 
1783,1,2014-12-09 05:26:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@benny_bennett i do the animal rescue thing. obviously!  i love that. even if it is just setting up transports, i still feel better"
1784,0,2014-12-09 06:56:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@berryfudge I'm not sure whether it'll be on ESPN or Star Sports. My cable TV provider don't have the rights to air the game. 
1785,1,2014-12-09 07:19:20 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bethsportsmomma Awesome place to start  All for exercise! Gym day is tomorrow for me!
1786,0,2014-12-09 08:00:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BGeniusSports the curve 8330 
1787,1,2014-12-09 09:36:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","but i didnt  krystal spent the night last night..i dnt think i posted that. but ya, we laughed a lot. SQUIRREL! &amp; HOUSE! new inside jokes."
1788,0,2014-12-09 19:35:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Debating taking the dogs down to bed &amp; giving up on the SportSync for the night 
1789,1,2014-12-09 20:13:59 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","but then he make jokes that I hav signs og getting old, like sharp pains n head, muscle pains (arthritis), or my 4getfullness  I'm 21!"
1790,1,2014-12-09 21:13:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Delegate Bob Marshall: Talks too fast to get a good quote, but rocking the house.  "
1791,1,2014-12-09 22:36:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Duncan Riley: News Ltd team: you quoted me: all is forgiven (just promise not to threaten to sue again  )... http://ff.im/1Y1GP
1792,1,2014-12-09 22:54:25 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",diagon alley. woootz.  harry potter is awesome!!!! @harrypotter haha jokes!!
1793,1,2014-12-09 23:50:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@blam Do a fun test of all different beach sports, like frisbee, beachball etc. and see which one you can fit the most gadgets into "
1794,0,2014-12-09 00:47:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@blebby42 i haven't seen any larryquotes in a while. 
1795,0,2014-12-09 02:09:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Doing quotes on a Sunday afternoon 
1796,1,2014-12-09 04:19:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EXACTLY one week to see @taylorswift13 @ San Diego Sports Arena on the 24th !! i love her so muchhh  justtt cantt waittttt !! lovelovelove
1797,1,2014-12-09 05:08:43 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Expert tips about sports betting  www.winplace-portal.com
1798,1,2014-12-09 06:01:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Celts-Bulls now, later Bruins-Habs, Sox-O's, and Breakers-Freedom.  Just another giant new england sports weekend. I am in heaven. "
1799,1,2014-12-09 07:39:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",check out @brandonscott who is giving away some free copies of my app Inspirational Quotes 
1800,1,2014-12-09 07:37:58 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","check the blog. best quote today: &quot;cake my face, BITCH&quot; haha  (via @apes_strbks) // hahaha cake my face"
1801,0,2014-12-09 8:08:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chillin at home watching some sportscenter, sox streak is over   but wait, the cubs have just a knob slobbin of a record!"
1802,1,2014-12-09 09:12:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CHINA - your input / quotes for next month's article in a Beijing mag. it's titled &quot;The Self Diagnosed China Expert&quot; ...ooh. disruptive. 
1803,0,2014-12-09 10:01:11 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cleveland sports teams keep breaking my heart. We haven't won anything since 10 years before I was born. Why can't this be our year? 
1804,1,2014-12-09 11:59:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CNBC's Sports Twitter Rankings: http://bit.ly/jhcYC Good stuff 
1805,1,2014-12-09 12:53:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@breezyballababe lol that's wat u gon learn abt me, haha I always got jokes "
1806,0,2014-12-09 13:49:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@brennabeesmalls Neeeeah, why?!  Geez, if I got the chance to go to the movies with you, PHEW. You know. ;) I'm sorry I'm making jokes. "
1807,0,2014-12-09 14:49:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Feel a bit horny cba to deal with it atm, I'll Ihave a cup a tea instead. No football today  stop talking about cricket spy sports news "
1808,0,2014-12-09 15:49:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","feeling a little discouraged this morning, on Day 17 of the 30 Challenge for EA Sportsactive and I've only lost 1 pound. "
1809,0,2014-12-09 16:35:26 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Feeling blue...And almost everybody says that my jokes are bad. 
1810,1,2014-12-09 17:07:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",feels like singing. I think I'm goin to go on the sports court and do that. 
1811,1,2014-12-09 18:54:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",finally found a skul 4 keira  she kept on saying it's lasalle  bt its baste hahah!sna they hev football as their sports dur. asa! :p
1812,0,2014-12-09 19:11:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@britt_mxgirl oh my bad! lol we are hella cool! haha my step-dad doesnt like sports. 
1813,1,2014-12-09 20:45:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bryan_champ I need to write jokes in English so I can go to Chicago and perform at least at an open mic thing 
1814,0,2014-12-09 21:07:40 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",English Premier League (soccer) is over and Cavs are out of the NBA playoffs.  I now have no sports to watch for the next few weeks 
1815,0,2014-12-09 22:09:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Enough with the lame jokes, I must study! "
1816,0,2014-12-09 23:16:14 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Folks going to Cornwall 2moro  i wanna go!!! there packing now &amp; im jealous! Any1 got any good jokes or youtube links?i need a giggle!
1817,1,2014-12-09 00:38:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","forcing himself to do what he always does, hide his pain under a blanket of smiles and jokes "
1818,1,2014-12-09 01:16:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",forging passports is better than attacking  re: http://ff.im/3t3E4
1819,0,2014-12-09 02:49:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",forgot the montel quote  and it was a good one..
1820,0,2014-12-09 03:45:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Found a smart quotes collection and struggling not to tell everyone about them. I don't wanna be that quotey person 
1821,1,2014-12-09 04:44:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bsbsavedmylife http://twitpic.com/5fc7w - Oh! That's so cute. Brian seems like an angel, and the quote is just perfect "
1822,1,2014-12-09 05:13:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bunnzz720 goodnight, feel better, understanding? well. Follow my quotes maybe something will click "
1823,1,2014-12-09 06:11:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Found my cds.  I'm gonna go play some Guitar Hero and Wii Sports. Then it's off to bed. Good night.
1824,1,2014-12-09 07:52:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Friend quote of the day:  &quot;It is one of the blessings of old friends that you can afford to be stupid with them.&quot; - Ralph Waldo Emerson  
1825,0,2014-12-09 08:04:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",everyone else gets cool sports injury stories.  i twist my knee playing with our wiener dogs 
1826,0,2014-12-09 09:23:24 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Everyone said I should &quot;Join The Club.&quot; I WOULD LOVE TO JOIN THE CLUB. Ha, Even when I'm half asleep my jokes are terrible, Eh? "
1827,0,2014-12-09 10:49:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","damn... just got quoted for nearly 2000$ of maintenance for my car  motor mounts, struts/shocks. Not cool."
1828,1,2014-12-09 11:40:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Excited a/b the VS semi annual-- straight to the mall after Gym &amp; Work  Quote of the day: &quot;The truth will reveal itself when necessary.&quot;
1829,1,2014-12-09 12:15:29 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Candicelyn Sounds like you have a fun-filled, crazy weekend planned. Sports and weddings...sounds about perfect! "
1830,1,2014-12-09 13:09:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Canta_Conmigo so 1) you're eating asian food and 2) im guessing its an epic fail with those sticks hahahaha just jokes   hope all is well
1831,1,2014-12-09 14:08:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@capricious_and I just watched that movie last week  I love the &quot;I  love you. And not in a friendly way...&quot; quote!
1832,1,2014-12-09 15:54:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",from #F1 now onto Nadal versus Murray  hard work watching all those sports on sunday afternoon
1833,0,2014-12-09 16:30:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",feels beaten up &amp; exhausted. Hope I feel better for theatresports comp tonight 
1834,1,2014-12-09 17:50:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fucking transports strike! we're stuck in Lyon! Can't go nowhere... but Justin Nozuka's gig tonight n we wont miss it 
1835,0,2014-12-09 18:50:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Game 2, magic vs. lakers tonight. Will be at work.    Will turn on sportscenter when I get home. DHoward and JNelson better get it going!!"
1836,1,2014-12-09 19:50:41 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Did some sports: 3,83km. The sun is shining. Great day somehow "
1837,0,2014-12-09 20:48:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",did sports day swear to god mii ankle is thumping wish i was as skinny as miley cyrus or katie prics 
1838,1,2014-12-09 21:46:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","didn't know there are people communicate with famous quotes. thx to twitters, now i know. "
1839,1,2014-12-09 22:46:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@caseymckinnon there's so many jokes in there casey  peace
1840,1,2014-12-09 23:41:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cathyanne Love your last quote Cathy!! 
1841,0,2014-12-10 00:50:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dish Network stinks - no NBC Universal sports channel. Missed the entire Giro this year. 
1842,1,2014-12-10 01:44:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@celvinsorrellsx Lol you were right, you can't compete with my swine flu jokes  Haha just kidding"
1843,1,2014-12-10 02:41:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Getting Quotes for Insurance for Photographers and Journalists: Breach of copyright. Mr. CopyCat next time we'll be ready for it 
1844,0,2014-12-10 03:33:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Do NOT liste to the quote thingy under this message you have to pay fo the followers so it's not worth it... damn Twitter Scammers  O_O
1845,1,2014-12-10 03:22:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Does anyone have any funny jokes? Can someone make me smile  plz?
1846,0,2014-12-10 04:11:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","first harry, now gary?! summer sports in philly will not be the same this year  farewell, gary papa. rest in peace."
1847,1,2014-12-10 05:08:15 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",flowers make people happy - send some  0191 26035670 quote twitter for 10% off
1848,0,2014-12-10 05:52:35 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","for lunch i had: 2 ice creams, and for dinner: jelly babys. also appeared on sky sports but lost my favourite bracelet. "
,,,,
,,,,
,,,,
1852,0,2014-12-10 08:57:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Doing my homework   en in the afternoon I go play some sports
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1860,0,2014-12-10 12:09:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Good Morning everyone ! It's cloudy up here, like my mood   I backed my car into a pole yesterday - $3775 first quote,  OUCH.Im an idiot!"
,,,,
,,,,
1863,0,2014-12-10 15:23:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",English exam today!! yeah i didn't study one bit and i didn't memorize my 9 quotes. im seriously fucked for this exam 
,,,,
1865,0,2014-12-10 17:48:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Even facebook doesnt want to hear my jokes today 
,,,,
1867,0,2014-12-10 19:58:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Claire_Cordon  @johnshepherd  Aww...knew I should have logged back on  at 00:15 this morning , missed the RP quote game "
1868,0,2014-12-10 20:13:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@claudethewriter I'm also partial to Helen Keller jokes. I'm going to hell 
,,,,
,,,,
,,,,
,,,,
1873,0,2014-12-10 00:50:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Good morning twitter. Off to school. They're trying for sports day, yet agin, today "
,,,,
,,,,
1876,0,2014-12-10 03:33:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Got 1 question right at sports trivia tonight.  Gotta watch more sports Center. I can't go just to be eye candy for the team every week :p
1877,0,2014-12-10 03:22:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","got roof quote £1,500 gone just like that tomorrow, bloody scottish rain  washing my money away too........................."
,,,,
1879,0,2014-12-10 05:08:15 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Got three quotes for my car damage.  Looks like it's going to cost ~$1000 to replace the door entirely or do a laborious fix and repaint. 
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1886,0,2014-12-10 09:21:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GrimeStopper loss  client lost their job so we did too. Hope the quote later today turns into more work. Drowned my sorrows w a huge h ...
,,,,
1888,0,2014-12-10 10:55:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Crazypickney if only Jamaica could be in the int'l scene when it's good news. (sports I guess?) 
,,,,
1890,0,2014-12-10 11:29:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CullenHouse thats was the worst bit i read in the WHOLE saga... it made my heart sink!!  do some happy NM quotes 
,,,,
,,,,
,,,,
1894,0,2014-12-10 14:52:27 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@dangadanga No Wii tonight homie...the only game I really could get into was the Wii Sports...and my son broke that! 
,,,,
1896,0,2014-12-10 16:48:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","going to the gym, for the first time in a fortnight. Radiotherapy skin has healed enough for sports bra at last! No swimming yet though "
,,,,
,,,,
,,,,
1900,0,2014-12-10 20:13:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gonna go see if they have size nines in yet at sports direct....betting they don't though and I buy more lycra instead 
,,,,
,,,,
,,,,
1904,0,2014-12-10 23:50:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@daringone Hmm.  #Pens lose, #Cavs lose, started out as such a promising sports night "
,,,,
,,,,
,,,,
1908,0,2014-12-10 03:36:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",good god there's 10 NBA games and 12 NFL games on the Nintendo 64. Oh sports. 
,,,,
1910,0,2014-12-10 05:26:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Had fun draft parties at the Sports Arena in the old days. Staples center doesn't seem like a Clipper arena w/all the purple &amp; gold  Sad.
,,,,
,,,,
,,,,
,,,,
,,,,
1916,0,2014-12-10 20:13:59 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Goodmorning last day of the test week !! Only math today ! After that beach sports 
,,,,
,,,,
1919,0,2014-12-10 22:54:25 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gosh dangit I don't!!   Wondering if I ought to add the sports tier to my cable... I would love to have the tennis channel too. Hmmm.
,,,,
,,,,
,,,,
,,,,
,,,,
1925,0,2014-12-10 06:01:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DestinySports I loved it . . . its so damn big my feet are hurting  did you go?
,,,,
,,,,
,,,,
1929,0,2014-12-10 09:12:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","first day at scorpion sports, Claire's first day in daycare  miss her already"
,,,,
1931,0,2014-12-10 11:59:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",First sports banquet without katie 
,,,,
,,,,
,,,,
1935,0,2014-12-10 15:49:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Haunted by old sports injury. Ouchy-can hardly move! Any stretch/fitness tips for bulging disk in lumbar? Pwr yoga no good - made worse. 
,,,,
1937,0,2014-12-10 17:07:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Dimitri0924 yep that means no skating, no dancing, no running, barely walking, and no sports "
,,,,
,,,,
,,,,
,,,,
,,,,
1943,0,2014-12-10 23:16:14 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fukin hate when I quote a job and get it and know I was too cheap - like puts a damper on doing it 
,,,,
,,,,
,,,,
1947,0,2014-12-10 03:45:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",General | So Zar plays/has played a druid: Zarhym : Quote: How about a little tree and boomkin &lt;3?  I've go.. http://tinyurl.com/mh8lqm
,,,,
,,,,
,,,,
,,,,
1952,0,2014-12-10 08:04:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",heyyyy everyone...wanna tell u that i'm soo......quote finish unquote never found such thing in my life 
,,,,
,,,,
1955,0,2014-12-10 11:40:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hi there everyone, hope your day turned out fine. Pity Cork City Sports cancelled "
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1962,0,2014-12-10 18:50:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",goin to sleeping but sad beacose tomorrow have sports 
1963,0,2014-12-10 19:50:41 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DugoutSportShow yeah, I had last min trip details to handle &amp; left the bar w/8:42 to go. Got the score in the car  Booooo! LOL"
1964,0,2014-12-10 20:48:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hmm work is quiet today, coffee is gonzo, refill is looming but I am patiently awaiting the falling of the sky.. another sports free nite "
1965,0,2014-12-10 21:46:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hmm.  #Pens lose, #Cavs lose, started out as such a promising sports night "
1966,0,2014-12-10 22:46:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hmmm baseball or WNBA...summer sports suck 
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1974,0,2014-12-10 05:08:15 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@edword yay! glad you like the passports-i'll probably go that route w/ the fantom drive (heard great things!), i can't swing a drobo yet "
1975,0,2014-12-10 05:52:35 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hooome...not looking forward to tonight. Nothing sports worthy on tv  oh well...hello job apps!
1976,0,2014-12-10 06:46:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hope Zed doesnt takes my jokes to seriously  &lt;3becouse shes really a Tiger... youshould see my back D: &lt;3
1977,0,2014-12-10 07:40:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hot off the press Luci's Spotlight Diva article. Wrote and formatted. Luci did not credit &amp; pulled &quot;Clutter is evil&quot; quote from Lisa Moy 
1978,0,2014-12-10 08:38:11 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Going to sleeping but sad tomorrow has sports! noooooo! 
,,,,
,,,,
,,,,
,,,,
,,,,
1984,0,2014-12-10 11:04:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hello sports day tomorow boo hoo 
,,,,
,,,,
